451944, 303651
449331, 302362
452482, 307651
451568, 300326
450577, 299665
451578, 298914
454578, 298751
444838, 303093
444286, 304612
445320, 300234
447453, 310713
448515, 297374

451944, 303651
451408, 304435
450577, 299665
451568, 300326
451578, 298914
445320, 300234
444838, 303093
445217, 299720
448515, 297374
444286, 304612
443323, 301083
452482, 307651

432962, 294831
433808, 293791
435310, 297718
437267, 296718
437647, 294591
432581, 293069
432945, 292635
431073, 294185
437649, 292557
435722, 299619
432759, 291845
435077, 299817

431363, 275182
441073, 278586
436957, 284511
437269, 285059
424828, 279786
445008, 279322
441093, 286428
431964, 288819
447070, 283146
432759, 291845
432945, 292635
437649, 292557

452900, 289904
453398, 290719
457920, 289250
454726, 283028
449095, 289080
448322, 288526
451179, 282026
453425, 294242
451412, 295370
447070, 283146
450498, 295321
449516, 295232

437269, 285059
441093, 286428
431964, 288819
441073, 278586
437649, 292557
432759, 291845
434103, 276164
432945, 292635
445008, 279322
432581, 293069
433808, 293791
442899, 292309

443064, 296700
443676, 296613
444311, 295202
439513, 294491
442899, 292309
440601, 298220
437647, 294591
437267, 296718
437649, 292557
445217, 299720
447144, 293258
443323, 301083

451179, 282026
445008, 279322
454726, 283028
447070, 283146
441073, 278586
453814, 287748
448322, 288526
449095, 289080
452900, 289904
457920, 289250
441093, 286428
453398, 290719

440044, 305056
442708, 302957
439804, 300978
440766, 306249
443106, 302107
443323, 301083
443401, 305972
436951, 305651
444286, 304612
438688, 307310
436347, 301376
444838, 303093

434158, 311158
433645, 306847
426282, 311020
435813, 305545
436771, 306958
432356, 303017
437555, 310760
436951, 305651
438419, 307993
432445, 301628
438688, 307310
428361, 300762

436957, 284511
441093, 286428
431964, 288819
437649, 292557
441073, 278586
432759, 291845
432945, 292635
442899, 292309
432581, 293069
433808, 293791
434103, 276164
437647, 294591

450577, 299665
451568, 300326
454578, 298751
448515, 297374
451412, 295370
450498, 295321
449331, 302362
449516, 295232
451944, 303651
453425, 294242
451408, 304435
445320, 300234

433808, 293791
432581, 293069
434794, 295549
431073, 294185
432945, 292635
432759, 291845
435310, 297718
430315, 297650
432115, 299098
429948, 298106
437647, 294591
437267, 296718

450498, 295321
449516, 295232
453425, 294242
448515, 297374
451578, 298914
450577, 299665
454578, 298751
447144, 293258
451568, 300326
453398, 290719
452900, 289904
449095, 289080

438688, 307310
436771, 306958
436951, 305651
437555, 310760
440766, 306249
441706, 308450
440044, 305056
435813, 305545
439444, 312236
443167, 307288
440330, 303495
433645, 306847

429948, 298106
432115, 299098
431073, 294185
428361, 300762
432962, 294831
426272, 299207
432445, 301628
426707, 300399
434794, 295549
435310, 297718
432581, 293069
433808, 293791

432581, 293069
432962, 294831
432945, 292635
433808, 293791
432759, 291845
430315, 297650
434794, 295549
429948, 298106
432115, 299098
431964, 288819
435310, 297718
437647, 294591

448322, 288526
452900, 289904
453398, 290719
447144, 293258
453814, 287748
449516, 295232
447070, 283146
450498, 295321
451412, 295370
453425, 294242
442899, 292309
451179, 282026

443106, 302107
442708, 302957
445320, 300234
445217, 299720
444838, 303093
439804, 300978
444286, 304612
440330, 303495
440601, 298220
443064, 296700
443676, 296613
443401, 305972

443106, 302107
443323, 301083
444838, 303093
444286, 304612
440330, 303495
443401, 305972
440044, 305056
439804, 300978
445320, 300234
440766, 306249
445217, 299720
443706, 307136

426707, 300399
426272, 299207
428361, 300762
420771, 303239
422151, 305040
429948, 298106
430315, 297650
